From	Entry	Entry Name	Protein names	Gene Names	Reviewed
1536	P04839	CY24B_HUMAN	NADPH oxidase 2 (EC 1.6.3.-) (CGD91-phox) (Cytochrome b(558) subunit beta) (Cytochrome b558 subunit beta) (Cytochrome b-245 heavy chain) (Heme-binding membrane glycoprotein gp91phox) (Neutrophil cytochrome b 91 kDa polypeptide) (Superoxide-generating NADPH oxidase heavy chain subunit) (gp91-1) (gp91-phox) (p22 phagocyte B-cytochrome)	CYBB NOX2	reviewed
1536	A0A0S2Z3S6	A0A0S2Z3S6_HUMAN	NADPH oxidase 2 (CGD91-phox) (Cytochrome b(558) subunit beta) (Cytochrome b-245 heavy chain) (Heme-binding membrane glycoprotein gp91phox) (Neutrophil cytochrome b 91 kDa polypeptide) (gp91-1) (gp91-phox) (p22 phagocyte B-cytochrome)	CYBB	unreviewed
6990	P51808	DYLT3_HUMAN	Dynein light chain Tctex-type 3 (Protein 91/23) (T-complex-associated testis-expressed 1-like)	DYNLT3 TCTE1L TCTE1XL	reviewed
25763	O75409	HYPM_HUMAN	Huntingtin-interacting protein M (Histone H2A.P) (Huntingtin yeast partner M)	H2AP CXorf27 HYPM	reviewed
94122	Q8TDW5	SYTL5_HUMAN	Synaptotagmin-like protein 5	SYTL5 SLP5	reviewed
8406	P78539	SRPX_HUMAN	Sushi repeat-containing protein SRPX	SRPX ETX1	reviewed
6103	Q92834	RPGR_HUMAN	X-linked retinitis pigmentosa GTPase regulator	RPGR RP3 XLRP3	reviewed
6103	A0A2R8YFT6	A0A2R8YFT6_HUMAN	X-linked retinitis pigmentosa GTPase regulator	RPGR	unreviewed
5009	P00480	OTC_HUMAN	Ornithine transcarbamylase, mitochondrial (OTCase) (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)	OTC	reviewed
7102	P41732	TSN7_HUMAN	Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231)	TSPAN7 A15 DXS1692E MXS1 TM4SF2	reviewed
58526	Q9NPA3	M1IP1_HUMAN	Mid1-interacting protein 1 (Gastrulation-specific G12-like protein) (Mid1-interacting G12-like protein) (Protein STRAIT11499) (Spot 14-related protein) (S14R) (Spot 14-R)	MID1IP1 MIG12	reviewed
54880	Q6W2J9	BCOR_HUMAN	BCL-6 corepressor (BCoR)	BCOR KIAA1575	reviewed
54880	H7BZ37	H7BZ37_HUMAN	BCL6 corepressor	BCOR	unreviewed
54880	H7C231	H7C231_HUMAN	BCL6 corepressor	BCOR	unreviewed
10159	O75787	RENR_HUMAN	Renin receptor (ATPase H(+)-transporting lysosomal accessory protein 2) (ATPase H(+)-transporting lysosomal-interacting protein 2) (ER-localized type I transmembrane adapter) (Embryonic liver differentiation factor 10) (N14F) (Renin/prorenin receptor) (Vacuolar ATP synthase membrane sector-associated protein M8-9) (ATP6M8-9) (V-ATPase M8.9 subunit) [Cleaved into: Renin receptor N-terminal fragment; Renin receptor C-terminal fragment]	ATP6AP2 ATP6IP2 CAPER ELDF10 HT028 MSTP009 PSEC0072	reviewed
347411	P0DKB6	MPC1L_HUMAN	Mitochondrial pyruvate carrier 1-like protein	MPC1L	reviewed
159013	Q8TB03	CX038_HUMAN	Uncharacterized protein CXorf38	CXorf38	reviewed
9282	O60244	MED14_HUMAN	Mediator of RNA polymerase II transcription subunit 14 (Activator-recruited cofactor 150 kDa component) (ARC150) (Cofactor required for Sp1 transcriptional activation subunit 2) (CRSP complex subunit 2) (Mediator complex subunit 14) (RGR1 homolog) (hRGR1) (Thyroid hormone receptor-associated protein complex 170 kDa component) (Trap170) (Transcriptional coactivator CRSP150) (Vitamin D3 receptor-interacting protein complex 150 kDa component) (DRIP150)	MED14 ARC150 CRSP2 CXorf4 DRIP150 EXLM1 RGR1 TRAP170	reviewed
8239	Q93008	USP9X_HUMAN	Ubiquitin carboxyl-terminal hydrolase 9X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)	USP9X DFFRX FAM USP9	reviewed
8239	A0A994J4R6	A0A994J4R6_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP9X	unreviewed
8239	A0A994J6S4	A0A994J6S4_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP9X	unreviewed
8239	Q6P468	Q6P468_HUMAN	USP9X protein	USP9X	unreviewed
8239	Q86X58	Q86X58_HUMAN	USP9X protein	USP9X	unreviewed
1654	O00571	DDX3X_HUMAN	ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)	DDX3X DBX DDX3	reviewed
1654	A0A2R8YDT5	A0A2R8YDT5_HUMAN	RNA helicase (EC 3.6.4.13)	DDX3X	unreviewed
1654	A0A2R8YFS5	A0A2R8YFS5_HUMAN	RNA helicase (EC 3.6.4.13)	DDX3X	unreviewed
60506	Q9GZU5	NYX_HUMAN	Nyctalopin	NYX CLRP	reviewed
8573	O14936	CSKP_HUMAN	Peripheral plasma membrane protein CASK (hCASK) (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase) (Protein lin-2 homolog)	CASK LIN2	reviewed
8573	A0A2R8YE77	A0A2R8YE77_HUMAN	Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase)	CASK hCG_1987160	unreviewed
8573	A0A2U3TZM1	A0A2U3TZM1_HUMAN	Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase)	CASK	unreviewed
8573	A0A7I2RJN6	A0A7I2RJN6_HUMAN	Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase)	CASK	unreviewed
2857	Q9UPC5	GPR34_HUMAN	Probable G-protein coupled receptor 34	GPR34	reviewed
2857	Q5VT14	Q5VT14_HUMAN	Probable G-protein coupled receptor 34	GPR34 hCG_1818087	unreviewed
27197	Q96P67	GPR82_HUMAN	Probable G-protein coupled receptor 82	GPR82	reviewed
80316	O14990	IPP2C_HUMAN	Protein phosphatase inhibitor 2 family member C (PPP1R2 family member B) (Protein phosphatase 1, regulatory subunit 2 pseudogene 9) (Type-1 protein phosphatase inhibitor 4) (I-4)	PPP1R2C PPP1R2P9	reviewed
4128	P21397	AOFA_HUMAN	Amine oxidase [flavin-containing] A (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)	MAOA	reviewed
4128	Q49A63	Q49A63_HUMAN	Amine oxidase (EC 1.4.3.-)	MAOA	unreviewed
4128	Q53YE7	Q53YE7_HUMAN	Amine oxidase (EC 1.4.3.-)	MAOA hCG_16826	unreviewed
4129	P27338	AOFB_HUMAN	Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B)	MAOB	reviewed
4129	B7Z242	B7Z242_HUMAN	Amine oxidase (EC 1.4.3.-)		unreviewed
4693	Q00604	NDP_HUMAN	Norrin (Norrie disease protein) (X-linked exudative vitreoretinopathy 2 protein)	NDP EVR2	reviewed
80258	Q5JST6	EFHC2_HUMAN	EF-hand domain-containing family member C2	EFHC2	reviewed
7403	O15550	KDM6A_HUMAN	Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A)	KDM6A UTX	reviewed
7403	A0A087X0R0	A0A087X0R0_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	A0A6Q8PFK0	A0A6Q8PFK0_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	A0A804HJA2	A0A804HJA2_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	B4E0L8	B4E0L8_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)		unreviewed
7403	B7ZKN1	B7ZKN1_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	UTX	unreviewed
7403	B7ZKN5	B7ZKN5_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	UTX	unreviewed
7403	B7ZKN6	B7ZKN6_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	UTX	unreviewed
7403	E1U0S6	E1U0S6_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	UTX	unreviewed
7403	F5H5V6	F5H5V6_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	F5H6S1	F5H6S1_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	F8W8R6	F8W8R6_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	unreviewed
7403	Q59HG3	Q59HG3_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)		unreviewed
79742	Q9H7Y0	DIK2B_HUMAN	Divergent protein kinase domain 2B (Deleted in autism-related protein 1)	DIPK2B CXorf36 DIA1R UNQ1862/PRO3743	reviewed
79742	Q8WZ11	Q8WZ11_HUMAN	Uncharacterized protein		unreviewed
55634	Q5JUW0	KRBX4_HUMAN	KRAB domain-containing protein 4 (KRAB box domain-containing protein 4)	KRBOX4 ZNF673	reviewed
641339	Q2M3X9	ZN674_HUMAN	Zinc finger protein 674	ZNF674	reviewed
641339	A0A804HHU7	A0A804HHU7_HUMAN	Zinc finger protein 674	ZNF674	unreviewed
56548	Q9NS84	CHST7_HUMAN	Carbohydrate sulfotransferase 7 (EC 2.8.2.-) (EC 2.8.2.17) (Chondroitin 6-sulfotransferase 2) (C6ST-2) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 5) (GST-5) (N-acetylglucosamine 6-O-sulfotransferase 4) (GlcNAc6ST-4) (Gn6st-4)	CHST7	reviewed
84679	Q96T83	SL9A7_HUMAN	Sodium/hydrogen exchanger 7 (Na(+)/H(+) exchanger 7) (NHE-7) (Solute carrier family 9 member 7)	SLC9A7 NHE7	reviewed
84679	A0A087WXD1	A0A087WXD1_HUMAN	Sodium/hydrogen exchanger	SLC9A7	unreviewed
6102	O75695	XRP2_HUMAN	Protein XRP2	RP2	reviewed
6102	A0A1B2JLU2	A0A1B2JLU2_HUMAN	Protein XRP2	RP2 hCG_15708	unreviewed
9767	Q92613	JADE3_HUMAN	Protein Jade-3 (Jade family PHD finger protein 3) (PHD finger protein 16)	JADE3 KIAA0215 PHF16	reviewed
9104	Q15493	RGN_HUMAN	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)	RGN SMP30	reviewed
9104	V9HWF8	V9HWF8_HUMAN	Regucalcin (EC 3.1.1.17) (Gluconolactonase) (Senescence marker protein 30)	HEL-S-41	unreviewed
54539	Q9NX14	NDUBB_HUMAN	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial (Complex I-ESSS) (CI-ESSS) (NADH-ubiquinone oxidoreductase ESSS subunit) (Neuronal protein 17.3) (Np17.3) (p17.3)	NDUFB11 UNQ111/PRO1064	reviewed
8241	P98175	RBM10_HUMAN	RNA-binding protein 10 (G patch domain-containing protein 9) (RNA-binding motif protein 10) (RNA-binding protein S1-1) (S1-1)	RBM10 DXS8237E GPATC9 GPATCH9 KIAA0122	reviewed
8241	A0A0S2Z4W4	A0A0S2Z4W4_HUMAN	RNA-binding protein 10 (RNA-binding motif protein 10)	RBM10	unreviewed
8241	A0A0S2Z4X1	A0A0S2Z4X1_HUMAN	RNA-binding protein 10 (RNA-binding motif protein 10)	RBM10	unreviewed
7317	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Protein A1S9) (Ubiquitin-activating enzyme E1)	UBA1 A1S9T UBE1	reviewed
7317	A0A024R1A3	A0A024R1A3_HUMAN	Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Ubiquitin-activating enzyme E1)		unreviewed
8237	G5E9A6	G5E9A6_HUMAN	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	USP11 hCG_17279	unreviewed
7712	P51786	ZN157_HUMAN	Zinc finger protein 157 (Zinc finger protein HZF22)	ZNF157	reviewed
7592	P51814	ZNF41_HUMAN	Zinc finger protein 41	ZNF41	reviewed
369	P10398	ARAF_HUMAN	Serine/threonine-protein kinase A-Raf (EC 2.7.11.1) (Proto-oncogene A-Raf) (Proto-oncogene A-Raf-1) (Proto-oncogene Pks)	ARAF ARAF1 PKS PKS2	reviewed
369	A0A024R178	A0A024R178_HUMAN	non-specific serine/threonine protein kinase (EC 2.7.11.1)	ARAF hCG_29140	unreviewed
369	Q96II5	Q96II5_HUMAN	non-specific serine/threonine protein kinase (EC 2.7.11.1)	ARAF	unreviewed
6853	P17600	SYN1_HUMAN	Synapsin-1 (Brain protein 4.1) (Synapsin I)	SYN1	reviewed
7076	P01033	TIMP1_HUMAN	Metalloproteinase inhibitor 1 (Erythroid-potentiating activity) (EPA) (Fibroblast collagenase inhibitor) (Collagenase inhibitor) (Tissue inhibitor of metalloproteinases 1) (TIMP-1)	TIMP1 CLGI TIMP	reviewed
7076	Q6FGX5	Q6FGX5_HUMAN	Metalloproteinase inhibitor 1 (Tissue inhibitor of metalloproteinases 1)	TIMP1 hCG_29141	unreviewed
5199	P27918	PROP_HUMAN	Properdin (Complement factor P)	CFP PFC	reviewed
5199	A0A0S2Z4I5	A0A0S2Z4I5_HUMAN	Properdin (Complement factor P)	CFP hCG_29138	unreviewed
2002	P19419	ELK1_HUMAN	ETS domain-containing protein Elk-1	ELK1	reviewed
2002	Q86SR6	Q86SR6_HUMAN	ETS domain-containing protein Elk-1		unreviewed
8409	Q9UBK9	UXT_HUMAN	Protein UXT (Androgen receptor trapped clone 27 protein) (ART-27) (Ubiquitously expressed transcript protein)	UXT HSPC024	reviewed
347344	P51508	ZNF81_HUMAN	Zinc finger protein 81 (HFZ20)	ZNF81	reviewed
7569	P17025	ZN182_HUMAN	Zinc finger protein 182 (Zinc finger protein 21) (Zinc finger protein KOX14)	ZNF182 KOX14 ZNF21	reviewed
57232	Q2M218	ZN630_HUMAN	Zinc finger protein 630	ZNF630	reviewed
6758	O60225	SSX5_HUMAN	Protein SSX5	SSX5	reviewed
6756	Q16384	SSX1_HUMAN	Protein SSX1 (Cancer/testis antigen 5.1) (CT5.1) (Synovial sarcoma, X breakpoint 1)	SSX1	reviewed
10214	Q99909	SSX3_HUMAN	Protein SSX3 (Cancer/testis antigen 5.3) (CT5.3)	SSX3	reviewed
92745	Q8WUX1	S38A5_HUMAN	Sodium-coupled neutral amino acid transporter 5 (Solute carrier family 38 member 5) (System N transporter 2)	SLC38A5 JM24 SN2 SNAT5 PP7194	reviewed
24140	Q9UET6	TRM7_HUMAN	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1)	FTSJ1 JM23	reviewed
24140	A0A024QYX5	A0A024QYX5_HUMAN	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205)	FTSJ1	unreviewed
24140	A0A0S2Z5C9	A0A0S2Z5C9_HUMAN	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1)	FTSJ1	unreviewed
24140	B3KN91	B3KN91_HUMAN	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1)	FTSJ1	unreviewed
24140	B7Z4K4	B7Z4K4_HUMAN	FtsJ RNA 2'-O-methyltransferase 1 (cDNA FLJ52916, highly similar to ribosomal RNA methyltransferase 1)	FTSJ1	unreviewed
64840	Q9H237	PORCN_HUMAN	Protein-serine O-palmitoleoyltransferase porcupine (EC 2.3.1.250) (Protein MG61)	PORCN MG61 PORC PPN	reviewed
10682	Q15125	EBP_HUMAN	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase (EC 5.3.3.5) (Cholestenol Delta-isomerase) (Cholesterol-5,6-epoxide hydrolase subunit EBP) (EC 3.3.2.11) (Delta(8)-Delta(7) sterol isomerase) (D8-D7 sterol isomerase) (Emopamil-binding protein)	EBP	reviewed
10682	A0A024QYX0	A0A024QYX0_HUMAN	Emopamil binding protein	EBP	unreviewed
4943	Q3MII6	TBC25_HUMAN	TBC1 domain family member 25	TBC1D25 OATL1	reviewed
4943	B4DF03	B4DF03_HUMAN	TBC1 domain family member 25	OATL1 hCG_19835	unreviewed
5935	P98179	RBM3_HUMAN	RNA-binding protein 3 (RNA-binding motif protein 3) (RNPL)	RBM3 RNPL	reviewed
64743	Q9H1Z4	WDR13_HUMAN	WD repeat-containing protein 13	WDR13	reviewed
7454	P42768	WASP_HUMAN	Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp)	WAS IMD2	reviewed
7454	A0A8V8TM35	A0A8V8TM35_HUMAN	Actin nucleation-promoting factor WAS	WAS	unreviewed
392465	A6NK44	GLOD5_HUMAN	Glyoxalase domain-containing protein 5	GLOD5	reviewed
2623	P15976	GATA1_HUMAN	Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein)	GATA1 ERYF1 GF1	reviewed
10013	Q9UBN7	HDAC6_HUMAN	Protein deacetylase HDAC6 (EC 3.5.1.-) (E3 ubiquitin-protein ligase HDAC6) (EC 2.3.2.-) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)	HDAC6 KIAA0901 JM21	reviewed
10013	B4DZH6	B4DZH6_HUMAN	Protein deacetylase HDAC6 (Tubulin-lysine deacetylase HDAC6)		unreviewed
10013	Q9BRX7	Q9BRX7_HUMAN	HDAC6 protein (Histone deacetylase 6)	HDAC6	unreviewed
3266	Q7Z444	RASE_HUMAN	GTPase ERas (E-Ras) (EC 3.6.5.2) (Embryonic stem cell-expressed Ras)	ERAS HRAS2 HRASP	reviewed
27344	Q9UHG2	PCS1N_HUMAN	ProSAAS (Proprotein convertase subtilisin/kexin type 1 inhibitor) (Proprotein convertase 1 inhibitor) (pro-SAAS) [Cleaved into: KEP; Big SAAS (b-SAAS); Little SAAS (l-SAAS) (N-proSAAS); Big PEN-LEN (b-PEN-LEN) (SAAS CT(1-49)); PEN; Little LEN (l-LEN); Big LEN (b-LEN) (SAAS CT(25-40))]	PCSK1N	reviewed
10245	O60830	TI17B_HUMAN	Mitochondrial import inner membrane translocase subunit Tim17-B	TIMM17B TIM17B JM3	reviewed
10084	O60828	PQBP1_HUMAN	Polyglutamine-binding protein 1 (PQBP-1) (38 kDa nuclear protein containing a WW domain) (Npw38) (Polyglutamine tract-binding protein 1)	PQBP1 NPW38 JM26	reviewed
10084	A0A0S2Z4V5	A0A0S2Z4V5_HUMAN	Polyglutamine-binding protein 1 (Polyglutamine tract-binding protein 1)	PQBP1 hCG_19821	unreviewed
7355	P78381	S35A2_HUMAN	UDP-galactose translocator (Solute carrier family 35 member A2) (UDP-galactose transporter) (UDP-Gal-Tr) (UGT)	SLC35A2 UGALT UGT UGTL	reviewed
7355	A6NFI1	A6NFI1_HUMAN	Solute carrier family 35 member A2	SLC35A2	unreviewed
7355	A6NKM8	A6NKM8_HUMAN	Solute carrier family 35 member A2	SLC35A2	unreviewed
7355	B4DE15	B4DE15_HUMAN	Solute carrier family 35 member A2 (cDNA FLJ53300, highly similar to UDP-galactose translocator)	SLC35A2	unreviewed
11040	Q9P1W9	PIM2_HUMAN	Serine/threonine-protein kinase pim-2 (EC 2.7.11.1) (Pim-2h)	PIM2	reviewed
55593	Q96G74	OTUD5_HUMAN	OTU domain-containing protein 5 (EC 3.4.19.12) (Deubiquitinating enzyme A) (DUBA)	OTUD5	reviewed
3750	Q9NSA2	KCND1_HUMAN	A-type voltage-gated potassium channel KCND1 (Potassium voltage-gated channel subfamily D member 1) (Shal-type potassium channel KCND1) (Voltage-gated potassium channel subunit Kv4.1)	KCND1	reviewed
56850	Q4V328	GRAP1_HUMAN	GRIP1-associated protein 1 (GRASP-1) [Cleaved into: GRASP-1 C-terminal chain (30kDa C-terminus form)]	GRIPAP1 KIAA1167	reviewed
7030	P19532	TFE3_HUMAN	Transcription factor E3 (Class E basic helix-loop-helix protein 33) (bHLHe33)	TFE3 BHLHE33	reviewed
7030	B4DIA5	B4DIA5_HUMAN	cDNA FLJ59531, highly similar to Transcription factor E3		unreviewed
90060	Q96HB5	CC120_HUMAN	Coiled-coil domain-containing protein 120	CCDC120 JM11	reviewed
11230	O60831	PRAF2_HUMAN	PRA1 family protein 2	PRAF2 JM4	reviewed
11152	Q9Y484	WIPI4_HUMAN	WD repeat domain phosphoinositide-interacting protein 4 (WIPI-4) (WD repeat-containing protein 45)	WDR45 WDRX1 WDRXI4 WIPI4 JM5	reviewed
27238	Q92917	GPKOW_HUMAN	G-patch domain and KOW motifs-containing protein (G-patch domain-containing protein 5) (Protein MOS2 homolog) (Protein T54)	GPKOW GPATC5 GPATCH5 T54	reviewed
79917	Q9H6Y5	MAGIX_HUMAN	PDZ domain-containing protein MAGIX	MAGIX	reviewed
79917	A0A087WUY6	A0A087WUY6_HUMAN	MAGI family member, X-linked	MAGIX	unreviewed
79917	A0A087X263	A0A087X263_HUMAN	MAGI family member, X-linked	MAGIX	unreviewed
5355	Q04941	PLP2_HUMAN	Proteolipid protein 2 (Differentiation-dependent protein A4) (Intestinal membrane A4 protein)	PLP2 A4	reviewed
4007	O43900	PRIC3_HUMAN	Prickle planar cell polarity protein 3 (LIM domain only protein 6) (LMO-6) (Prickle-like protein 3) (Pk3) (Triple LIM domain protein 6)	PRICKLE3 LMO6	reviewed
4007	B7Z5U0	B7Z5U0_HUMAN	cDNA FLJ50633, highly similar to LIM domain only protein 6		unreviewed
4007	B7Z8D2	B7Z8D2_HUMAN	cDNA FLJ53948, highly similar to LIM domain only protein 6		unreviewed
4007	H0Y413	H0Y413_HUMAN	Prickle planar cell polarity protein 3	PRICKLE3	unreviewed
6855	P08247	SYPH_HUMAN	Synaptophysin (Major synaptic vesicle protein p38)	SYP	reviewed
778	O60840	CAC1F_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1F (Voltage-gated calcium channel subunit alpha Cav1.4)	CACNA1F CACNAF1	reviewed
28952	O60826	CCD22_HUMAN	Coiled-coil domain-containing protein 22	CCDC22 CXorf37 JM1	reviewed
50943	Q9BZS1	FOXP3_HUMAN	Forkhead box protein P3 (Scurfin) [Cleaved into: Forkhead box protein P3, C-terminally processed; Forkhead box protein P3 41 kDa form]	FOXP3 IPEX JM2	reviewed
89801	Q6ZSY5	PPR3F_HUMAN	Protein phosphatase 1 regulatory subunit 3F (R3F)	PPP1R3F	reviewed
89801	Q0D2I0	Q0D2I0_HUMAN	PPP1R3F protein	PPP1R3F	unreviewed
102724473	A6NGK3	GAG10_HUMAN	G antigen 10 (GAGE-10)	GAGE10	reviewed
8712	O75459	PAGE1_HUMAN	P antigen family member 1 (PAGE-1) (AL5) (G antigen 9) (GAGE-9) (G antigen family B member 1) (Prostate-associated gene 1 protein)	PAGE1 GAGE9 GAGEB1	reviewed
9506	O60829	PAGE4_HUMAN	P antigen family member 4 (PAGE-4) (G antigen family C member 1) (PAGE-1)	PAGE4 GAGEC1 JM27	reviewed
389856	A6NNY8	UBP27_HUMAN	Ubiquitin carboxyl-terminal hydrolase 27 (EC 3.4.19.12) (Deubiquitinating enzyme 27) (Ubiquitin carboxyl-terminal hydrolase 22-like) (Ubiquitin thioesterase 27) (Ubiquitin-specific-processing protease 27) (X-linked ubiquitin carboxyl-terminal hydrolase 27)	USP27X USP22L USP27	reviewed
1184	P51795	CLCN5_HUMAN	H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5)	CLCN5 CLCK2	reviewed
1184	A8K4H5	A8K4H5_HUMAN	Chloride channel protein		unreviewed
1184	B3KRR2	B3KRR2_HUMAN	Chloride channel protein		unreviewed
1184	V9GYG7	V9GYG7_HUMAN	Chloride voltage-gated channel 5	CLCN5	unreviewed
8852	Q5JQC9	AKAP4_HUMAN	A-kinase anchor protein 4 (AKAP-4) (A-kinase anchor protein 82 kDa) (AKAP 82) (hAKAP82) (Major sperm fibrous sheath protein) (HI) (Protein kinase A-anchoring protein 4) (PRKA4)	AKAP4 AKAP82	reviewed
8852	A0A384MQY7	A0A384MQY7_HUMAN	A kinase (PRKA) anchor protein 4, isoform CRA_c (Epididymis secretory sperm binding protein)	AKAP4 hCG_1993017	unreviewed
85417	Q8WWL7	CCNB3_HUMAN	G2/mitotic-specific cyclin-B3	CCNB3 CYCB3	reviewed
139189	Q5KSL6	DGKK_HUMAN	Diacylglycerol kinase kappa (DAG kinase kappa) (DGK-kappa) (EC 2.7.1.107) (142 kDa diacylglycerol kinase) (Diglyceride kinase kappa)	DGKK	reviewed
57477	Q9ULL8	SHRM4_HUMAN	Protein Shroom4 (Second homolog of apical protein)	SHROOM4 KIAA1202 SHAP	reviewed
9210	O95972	BMP15_HUMAN	Bone morphogenetic protein 15 (BMP-15) (Growth/differentiation factor 9B) (GDF-9B)	BMP15 GDF9B	reviewed
170685	Q8NFP7	NUD10_HUMAN	Diphosphoinositol polyphosphate phosphohydrolase 3-alpha (DIPP-3-alpha) (DIPP3-alpha) (hDIPP3alpha) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-alpha) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 10) (Nudix motif 10) (hAps2)	NUDT10 APS2 DIPP3A	reviewed
340602	Q86X51	EZHIP_HUMAN	EZH inhibitory protein	EZHIP CXorf67	reviewed
340602	A0A515VFR0	A0A515VFR0_HUMAN	K27M-like inhibitor of PRC2	KIP75	unreviewed
55190	Q96G61	NUD11_HUMAN	Diphosphoinositol polyphosphate phosphohydrolase 3-beta (DIPP-3-beta) (DIPP3-beta) (hDIPP3beta) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 3-beta) (Diadenosine hexaphosphate hydrolase (AMP-forming)) (EC 3.6.1.60) (Nucleoside diphosphate-linked moiety X motif 11) (Nudix motif 11) (hAps1)	NUDT11 APS1 DIPP3B	reviewed
347549	A0A0U1RRI6	CENL3_HUMAN	Centromere protein V-like protein 3 (Centromere protein V pseudogene 3)	CENPVL3 CENPVP3	reviewed
23708	Q8IYD1	ERF3B_HUMAN	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B (Eukaryotic peptide chain release factor subunit 3b) (eRF3b) (EC 3.6.5.-) (G1 to S phase transition protein 2 homolog)	GSPT2 ERF3B	reviewed
