Species	Symbol	Ensembl	Family	Protein	Entrez_ID	Uniprot	Entry
Homo_sapiens	ZNF146	ENSG00000167635	zf-C2H2	ENSP00000392095.1;ENSP00000400391.1;	7705	Q15072	OZF_HUMAN
Homo_sapiens	ZNF219	ENSG00000165804	zf-C2H2	ENSP00000388558.2;ENSP00000354206.3;ENSP00000450609.1;ENSP00000451969.1;ENSP00000450900.1;ENSP00000450803.1;ENSP00000392401.2;ENSP00000451212.1;ENSP00000451890.1;	51222	Q9P2Y4	ZN219_HUMAN
Homo_sapiens	TAL2	ENSG00000186051	bHLH	ENSP00000334547.3;	6887	Q16559	TAL2_HUMAN
Homo_sapiens	ZNF444	ENSG00000167685	zf-C2H2	ENSP00000468069.1;ENSP00000338860.3;	55311	Q8N0Y2	ZN444_HUMAN
Homo_sapiens	BARX1	ENSG00000131668	Homeobox	ENSP00000253968.5;ENSP00000385613.1;	56033	Q9HBU1	BARX1_HUMAN
Homo_sapiens	ZSCAN9	ENSG00000137185	zf-C2H2	ENSP00000433402.1;ENSP00000404074.2;ENSP00000252207.5;ENSP00000436166.1;	7746	O15535	ZSC9_HUMAN
Homo_sapiens	PROX1	ENSG00000117707	HPD	ENSP00000420283.2;ENSP00000261454.4;ENSP00000400694.1;ENSP00000355925.4;	5629	Q92786	PROX1_HUMAN
Homo_sapiens	SP4	ENSG00000105866	zf-C2H2	ENSP00000496957.1;ENSP00000222584.3;	6671	Q02446	SP4_HUMAN
Homo_sapiens	ZNF662	ENSG00000182983	zf-C2H2	ENSP00000405047.2;ENSP00000329264.6;	389114	Q6ZS27	ZN662_HUMAN
Homo_sapiens	ZNF16	ENSG00000170631	zf-C2H2	ENSP00000484504.1;ENSP00000378369.2;ENSP00000276816.4;	7564	P17020	ZNF16_HUMAN
Homo_sapiens	ZNF493	ENSG00000196268	zf-C2H2	ENSP00000347691.4;ENSP00000376110.2;	284443	Q6ZR52	ZN493_HUMAN
Homo_sapiens	ARID1A	ENSG00000117713	ARID	ENSP00000390317.3;ENSP00000387636.2;ENSP00000489842.1;ENSP00000320485.7;ENSP00000363267.2;	8289	O14497	ARI1A_HUMAN
Homo_sapiens	WT1	ENSG00000184937	zf-C2H2	ENSP00000368370.2;ENSP00000331327.5;ENSP00000492269.3;ENSP00000435624.1;ENSP00000491984.2;ENSP00000435307.1;ENSP00000415516.5;ENSP00000413452.5;	7490	P19544	WT1_HUMAN
Homo_sapiens	DMRTA2	ENSG00000142700	DM	ENSP00000399370.1;ENSP00000383909.3;	63950	Q96SC8	DMTA2_HUMAN
Homo_sapiens	HELT	ENSG00000187821	bHLH	ENSP00000343464.4;ENSP00000426033.1;ENSP00000422140.1;	391723	A6NFD8	HELT_HUMAN
Homo_sapiens	ZNF341	ENSG00000131061	zf-C2H2	ENSP00000344308.2;ENSP00000432933.1;ENSP00000364346.1;	84905	Q9BYN7	ZN341_HUMAN
Homo_sapiens	ZNF506	ENSG00000081665	zf-C2H2	ENSP00000468206.1;ENSP00000468150.1;ENSP00000393835.2;ENSP00000440625.1;ENSP00000408892.1;	440515	Q5JVG8	ZN506_HUMAN
Homo_sapiens	ZNF212	ENSG00000170260	zf-C2H2	ENSP00000338572.2;	7988	Q9UDV6	ZN212_HUMAN
Homo_sapiens	HOXD4	ENSG00000170166	Homeobox	ENSP00000302548.3;	3233	P09016	HXD4_HUMAN
Homo_sapiens	ZNF222	ENSG00000159885	zf-C2H2	ENSP00000187879.6;ENSP00000375822.2;	7673	Q9UK12	ZN222_HUMAN
Homo_sapiens	ZNF664	ENSG00000179195	zf-C2H2	ENSP00000337320.4;ENSP00000441405.1;ENSP00000440645.1;ENSP00000376205.3;	144348	Q8N3J9	ZN664_HUMAN
Homo_sapiens	NKX2-1	ENSG00000136352	Homeobox	ENSP00000346879.6;ENSP00000429607.2;ENSP00000429519.4;ENSP00000428341.1;	7080	P43699	NKX21_HUMAN
Homo_sapiens	TFDP2	ENSG00000114126	E2F	ENSP00000418971.1;ENSP00000418122.1;ENSP00000439782.2;ENSP00000418590.1;ENSP00000417585.1;ENSP00000417726.1;ENSP00000420616.1;ENSP00000420599.1;ENSP00000417220.1;ENSP00000419036.1;	7029	Q14188	TFDP2_HUMAN
Homo_sapiens	EGR3	ENSG00000179388	zf-C2H2	ENSP00000430310.1;ENSP00000318057.2;	1960	Q06889	EGR3_HUMAN
Homo_sapiens	ZBTB20	ENSG00000181722	ZBTB	ENSP00000420324.1;ENSP00000420324.1;ENSP00000419902.1;ENSP00000419902.1;ENSP00000419153.1;ENSP00000419153.1;ENSP00000418092.1;ENSP00000418092.1;ENSP00000501561.1;ENSP00000501561.1;ENSP00000417307.1;ENSP00000377375.2;ENSP00000420684.1;ENSP00000502480.1;ENSP00000349803.3;	26137	Q9HC78	ZBT20_HUMAN
Homo_sapiens	NFE2L1	ENSG00000082641	TF_bZIP	ENSP00000461960.1;ENSP00000354855.3;ENSP00000355190.3;ENSP00000445811.1;ENSP00000350072.5;ENSP00000464446.1;ENSP00000463291.1;	4779	Q14494	NF2L1_HUMAN
Homo_sapiens	HESX1	ENSG00000163666	Homeobox	ENSP00000498190.1;ENSP00000295934.3;	8820	Q9UBX0	HESX1_HUMAN
Homo_sapiens	NPAS2	ENSG00000170485	bHLH	ENSP00000338283.5;ENSP00000395265.1;ENSP00000397595.2;ENSP00000388528.1;	4862	Q99743	NPAS2_HUMAN
Homo_sapiens	HMGA1	ENSG00000137309	HMGA	ENSP00000363230.3;ENSP00000399888.1;ENSP00000385693.2;ENSP00000288245.9;ENSP00000308227.4;	3159	P17096	HMGA1_HUMAN
Homo_sapiens	ZNF627	ENSG00000198551	zf-C2H2	ENSP00000354414.4;	199692	Q7L945	ZN627_HUMAN
Homo_sapiens	FOSL2	ENSG00000075426	TF_bZIP	ENSP00000368939.1;ENSP00000396497.1;ENSP00000264716.4;	2355	P15408	FOSL2_HUMAN
Homo_sapiens	BAZ2B	ENSG00000123636	MBD	ENSP00000393565.1;ENSP00000376533.1;ENSP00000376534.2;	29994	Q9UIF8	BAZ2B_HUMAN
Homo_sapiens	ZNF274	ENSG00000171606	zf-C2H2	ENSP00000321187.5;ENSP00000321209.5;ENSP00000484810.1;ENSP00000409872.3;ENSP00000478533.1;	10782	Q96GC6	ZN274_HUMAN
Homo_sapiens	SNAPC4	ENSG00000165684	MYB	ENSP00000510559.1;ENSP00000298532.2;ENSP00000490037.2;	6621	Q5SXM2	SNPC4_HUMAN
Homo_sapiens	NKX1-1	ENSG00000235608	Homeobox	ENSP00000407978.2;	54729	Q15270	NKX11_HUMAN
Homo_sapiens	SIX6	ENSG00000184302	Homeobox	ENSP00000328596.5;	4990	O95475	SIX6_HUMAN
Homo_sapiens	ZNF613	ENSG00000176024	zf-C2H2	ENSP00000375671.3;ENSP00000490115.1;ENSP00000293471.5;	79898	Q6PF04	ZN613_HUMAN
Homo_sapiens	PROP1	ENSG00000175325	Homeobox	ENSP00000311290.2;	5626	O75360	PROP1_HUMAN
Homo_sapiens	WDHD1	ENSG00000198554	HMG	ENSP00000353793.3;ENSP00000399349.2;	11169	O75717	WDHD1_HUMAN
Homo_sapiens	FOXO3	ENSG00000118689	Fork_head	ENSP00000385824.1;ENSP00000339527.6;	2309	O43524	FOXO3_HUMAN
Homo_sapiens	MEF2D	ENSG00000116604	SRF	ENSP00000476788.1;ENSP00000271555.5;ENSP00000353803.3;ENSP00000477413.1;	4209	Q14814	MEF2D_HUMAN
Homo_sapiens	OVOL2	ENSG00000125850	zf-C2H2	ENSP00000278780.5;	58495	Q9BRP0	OVOL2_HUMAN
Homo_sapiens	LHX1	ENSG00000273706	Homeobox	ENSP00000477829.1;	3975	P48742	LHX1_HUMAN
Homo_sapiens	E4F1	ENSG00000167967	zf-C2H2	ENSP00000456760.1;ENSP00000301727.4;ENSP00000454652.1;ENSP00000457672.1;	1877	Q66K89	E4F1_HUMAN
Homo_sapiens	ZNF766	ENSG00000196214	zf-C2H2	ENSP00000468950.1;ENSP00000409652.1;	90321	Q5HY98	ZN766_HUMAN
Homo_sapiens	SOX4	ENSG00000124766	HMG	ENSP00000244745.1;	6659	Q06945	SOX4_HUMAN
Homo_sapiens	ATF6	ENSG00000118217	TF_bZIP	ENSP00000505875.1;ENSP00000505025.1;ENSP00000506559.1;ENSP00000505998.1;ENSP00000506087.1;ENSP00000505583.1;ENSP00000505321.1;ENSP00000356919.3;ENSP00000504865.1;ENSP00000506149.1;ENSP00000505474.1;ENSP00000506139.1;	22926	P18850	ATF6A_HUMAN
Homo_sapiens	ZNF43	ENSG00000198521	zf-C2H2	ENSP00000347045.4;ENSP00000470275.1;ENSP00000350085.7;ENSP00000469645.1;ENSP00000469578.1;	7594	P17038	ZNF43_HUMAN
Homo_sapiens	IRX3	ENSG00000177508	Homeobox	ENSP00000331608.3;	79191	P78415	IRX3_HUMAN
Homo_sapiens	KLF18	ENSG00000283039	zf-C2H2	ENSP00000489024.1;	105378952	A0A0U1RQI7	KLF18_HUMAN
Homo_sapiens	FOXA3	ENSG00000170608	Fork_head	ENSP00000304004.1;	NA	P55318	FOXA3_HUMAN
Homo_sapiens	HLF	ENSG00000108924	TF_bZIP	ENSP00000461455.1;ENSP00000460572.1;ENSP00000402496.2;ENSP00000460296.1;ENSP00000226067.5;	3131	Q16534	HLF_HUMAN
Homo_sapiens	ZNF517	ENSG00000197363	zf-C2H2	ENSP00000432025.1;ENSP00000353058.3;ENSP00000435166.1;	340385	Q6ZMY9	ZN517_HUMAN
Homo_sapiens	ZNF891	ENSG00000214029	zf-C2H2	ENSP00000499213.1;ENSP00000437590.1;	101060200	A8MT65	ZN891_HUMAN
Homo_sapiens	ZNF546	ENSG00000187187	zf-C2H2	ENSP00000469540.1;ENSP00000339823.3;	339327	Q86UE3	ZN546_HUMAN
Homo_sapiens	HOMEZ	ENSG00000215271	Homeobox	ENSP00000453979.1;ENSP00000501153.1;ENSP00000475307.3;ENSP00000350049.4;	57594	NA	NA
Homo_sapiens	FOXF1	ENSG00000103241	Fork_head	ENSP00000262426.4;	2294	Q12946	FOXF1_HUMAN
Homo_sapiens	ZNF300	ENSG00000145908	zf-C2H2	ENSP00000274599.5;ENSP00000397178.2;ENSP00000377773.2;ENSP00000392593.2;	91975	Q96RE9	ZN300_HUMAN
Homo_sapiens	TFEB	ENSG00000112561	bHLH	ENSP00000377824.1;ENSP00000396168.2;ENSP00000383998.3;ENSP00000351742.2;ENSP00000343948.7;ENSP00000502927.1;ENSP00000384203.4;ENSP00000362124.1;ENSP00000400276.2;ENSP00000503069.1;ENSP00000230323.4;ENSP00000393874.2;ENSP00000410391.2;ENSP00000412551.2;ENSP00000504359.1;ENSP00000406491.2;	7942	P19484	TFEB_HUMAN
Homo_sapiens	RUNX1	ENSG00000159216	Runt	ENSP00000409227.1;ENSP00000388189.1;ENSP00000501943.1;ENSP00000382184.1;ENSP00000351123.5;ENSP00000340690.4;ENSP00000300305.3;ENSP00000382182.2;	861	Q01196	RUNX1_HUMAN
Homo_sapiens	DMRTC2	ENSG00000142025	DM	ENSP00000472159.1;ENSP00000472488.1;ENSP00000470553.1;ENSP00000469525.1;ENSP00000269945.2;ENSP00000472215.1;	63946	Q8IXT2	DMRTD_HUMAN
Homo_sapiens	ZBTB37	ENSG00000185278	ZBTB	ENSP00000415293.1;ENSP00000415293.1;ENSP00000356674.4;	84614	Q5TC79	ZBT37_HUMAN
Homo_sapiens	RFX5	ENSG00000143390	RFX	ENSP00000398666.1;ENSP00000376502.3;ENSP00000399095.1;ENSP00000290524.4;ENSP00000389130.2;ENSP00000357864.2;ENSP00000409187.1;ENSP00000390769.1;ENSP00000387618.1;	5993	P48382	RFX5_HUMAN
Homo_sapiens	IRX6	ENSG00000159387	Homeobox	ENSP00000290552.8;	79190	P78412	IRX6_HUMAN
Homo_sapiens	GBX1	ENSG00000164900	Homeobox	ENSP00000297537.4;	2636	Q14549	GBX1_HUMAN
Homo_sapiens	CPHXL	ENSG00000283755	Homeobox	ENSP00000491599.1;	NA	A0A1W2PPM1	CPHXL_HUMAN
Homo_sapiens	ZBTB8A	ENSG00000160062	ZBTB	ENSP00000362609.3;ENSP00000362609.3;ENSP00000317561.4;	653121	Q96BR9	ZBT8A_HUMAN
Homo_sapiens	ISL1	ENSG00000016082	Homeobox	ENSP00000422676.1;ENSP00000230658.7;	3670	P61371	ISL1_HUMAN
Homo_sapiens	ZNF134	ENSG00000213762	zf-C2H2	ENSP00000379464.4;	7693	P52741	ZN134_HUMAN
Homo_sapiens	IKZF1	ENSG00000185811	zf-C2H2	ENSP00000349928.4;ENSP00000478368.1;ENSP00000413025.1;ENSP00000494055.1;ENSP00000396554.1;ENSP00000352123.5;ENSP00000342750.5;ENSP00000331614.3;	10320	Q13422	IKZF1_HUMAN
Homo_sapiens	BHLHE22	ENSG00000180828	bHLH	ENSP00000318799.1;	27319	Q8NFJ8	BHE22_HUMAN
Homo_sapiens	NPAS4	ENSG00000174576	bHLH	ENSP00000311196.2;ENSP00000492526.1;ENSP00000433135.1;	266743	Q8IUM7	NPAS4_HUMAN
Homo_sapiens	ZNF333	ENSG00000160961	zf-C2H2	ENSP00000292530.5;	84449	Q96JL9	ZN333_HUMAN
Homo_sapiens	ZNF831	ENSG00000124203	zf-C2H2	ENSP00000360069.2;ENSP00000490240.1;	128611	Q5JPB2	ZN831_HUMAN
Homo_sapiens	EN1	ENSG00000163064	Homeobox	ENSP00000295206.5;	2019	Q05925	HME1_HUMAN
Homo_sapiens	ZNF737	ENSG00000237440	zf-C2H2	ENSP00000471995.1;ENSP00000395733.3;ENSP00000471784.1;	100129842	O75373	ZN737_HUMAN
Homo_sapiens	ZNF296	ENSG00000170684	zf-C2H2	ENSP00000302770.1;	NA	Q8WUU4	ZN296_HUMAN
Homo_sapiens	HOXC8	ENSG00000037965	Homeobox	ENSP00000040584.4;	3224	P31273	HXC8_HUMAN
Homo_sapiens	ZNF705E	ENSG00000214534	zf-C2H2	ENSP00000492790.1;	100131539	NA	NA
Homo_sapiens	STAT5A	ENSG00000126561	STAT	ENSP00000504449.1;ENSP00000503262.1;ENSP00000464730.3;ENSP00000465437.1;ENSP00000504833.1;ENSP00000503304.1;ENSP00000341208.4;ENSP00000503484.1;ENSP00000468749.1;ENSP00000443107.1;	6776	P42229	STA5A_HUMAN
Homo_sapiens	MIER3	ENSG00000155545	MYB	ENSP00000370624.3;ENSP00000370596.3;ENSP00000370611.3;ENSP00000386584.1;	166968	Q7Z3K6	MIER3_HUMAN
Homo_sapiens	TEAD2	ENSG00000074219	TEA	ENSP00000469640.2;ENSP00000366419.4;ENSP00000310701.1;ENSP00000469672.1;ENSP00000472109.1;	8463	Q15562	TEAD2_HUMAN
Homo_sapiens	ZNF331	ENSG00000130844	zf-C2H2	ENSP00000427439.1;ENSP00000425517.2;ENSP00000393817.1;ENSP00000497652.1;ENSP00000423156.1;ENSP00000498006.1;ENSP00000496977.1;ENSP00000421728.1;ENSP00000497263.1;ENSP00000497726.1;ENSP00000421014.1;ENSP00000253144.9;ENSP00000427532.1;	55422	Q9NQX6	ZN331_HUMAN
Homo_sapiens	TCF23	ENSG00000163792	bHLH	ENSP00000296096.5;	150921	Q7RTU1	TCF23_HUMAN
Homo_sapiens	HOXD11	ENSG00000128713	Homeobox	ENSP00000249504.5;	3237	P31277	HXD11_HUMAN
Homo_sapiens	SP3	ENSG00000172845	zf-C2H2	ENSP00000498392.2;ENSP00000413665.1;ENSP00000498794.1;ENSP00000406140.3;ENSP00000310301.6;ENSP00000499057.1;	6670	Q02447	SP3_HUMAN
Homo_sapiens	HNF1B	ENSG00000275410	Homeobox	ENSP00000480291.1;ENSP00000477524.1;ENSP00000482711.1;ENSP00000482529.1;	6928	P35680	HNF1B_HUMAN
Homo_sapiens	ZNF781	ENSG00000196381	zf-C2H2	ENSP00000351391.2;ENSP00000466370.2;	163115	NA	NA
Homo_sapiens	SIX1	ENSG00000126778	Homeobox	ENSP00000494686.1;	6495	Q15475	SIX1_HUMAN
Homo_sapiens	ZNF701	ENSG00000167562	zf-C2H2	ENSP00000301093.2;ENSP00000444339.1;ENSP00000375662.2;	55762	Q9NV72	ZN701_HUMAN
Homo_sapiens	HIVEP2	ENSG00000010818	zf-C2H2	ENSP00000012134.2;ENSP00000356575.2;ENSP00000356576.1;	3097	P31629	ZEP2_HUMAN
Homo_sapiens	ZNF214	ENSG00000149050	zf-C2H2	ENSP00000445373.1;ENSP00000278314.4;	7761	Q9UL59	ZN214_HUMAN
Homo_sapiens	PAX3	ENSG00000135903	PAX	ENSP00000258387.5;ENSP00000343052.4;ENSP00000375921.2;ENSP00000386817.3;ENSP00000386750.3;ENSP00000375922.3;ENSP00000338767.5;ENSP00000342092.4;	5077	P23760	PAX3_HUMAN
Homo_sapiens	MSGN1	ENSG00000151379	bHLH	ENSP00000281047.3;	343930	A6NI15	MSGN1_HUMAN
Homo_sapiens	TADA2A	ENSG00000276234	MYB	ENSP00000480446.1;ENSP00000481890.1;ENSP00000477709.1;ENSP00000478363.1;ENSP00000478162.1;ENSP00000484884.1;ENSP00000481091.1;	6871	NA	NA
Homo_sapiens	SIX2	ENSG00000170577	Homeobox	ENSP00000304502.6;	10736	Q9NPC8	SIX2_HUMAN
Homo_sapiens	USF1	ENSG00000158773	bHLH	ENSP00000435005.1;ENSP00000433041.1;ENSP00000356998.1;ENSP00000357000.3;ENSP00000356999.1;	7391	P22415	USF1_HUMAN
Homo_sapiens	ZNF484	ENSG00000127081	zf-C2H2	ENSP00000364645.3;ENSP00000378882.4;ENSP00000378881.3;ENSP00000364646.3;	83744	Q5JVG2	ZN484_HUMAN
Homo_sapiens	TPRX1	ENSG00000178928	Homeobox	ENSP00000323455.3;ENSP00000438712.1;ENSP00000438832.1;	284355	NA	NA
Homo_sapiens	HOXA6	ENSG00000106006	Homeobox	ENSP00000222728.3;	3203	P31267	HXA6_HUMAN
Homo_sapiens	MYRF	ENSG00000124920	NDT80_PhoG	ENSP00000265460.5;ENSP00000278836.4;ENSP00000502795.1;	745	Q9Y2G1	MYRF_HUMAN
Homo_sapiens	KLF11	ENSG00000172059	zf-C2H2	ENSP00000442722.1;ENSP00000307023.1;ENSP00000444690.1;	8462	O14901	KLF11_HUMAN
Homo_sapiens	ZBTB34	ENSG00000177125	ZBTB	ENSP00000317534.4;ENSP00000317534.4;ENSP00000362551.2;	403341	NA	NA
Homo_sapiens	VSX1	ENSG00000100987	Homeobox	ENSP00000386612.2;ENSP00000365897.3;ENSP00000387720.2;ENSP00000401690.3;ENSP00000387069.2;ENSP00000365899.3;	30813	Q9NZR4	VSX1_HUMAN
Homo_sapiens	MEIOSIN	ENSG00000237452	HMG	ENSP00000402674.3;	388553	C9JSJ3	MEIOS_HUMAN
Homo_sapiens	ZNF100	ENSG00000197020	zf-C2H2	ENSP00000351042.5;ENSP00000445201.3;	163227	Q8IYN0	ZN100_HUMAN
Homo_sapiens	ZBTB49	ENSG00000168826	ZBTB	ENSP00000338807.4;ENSP00000338807.4;ENSP00000422321.1;ENSP00000425747.1;ENSP00000426765.1;ENSP00000424525.1;ENSP00000421654.1;	166793	Q6ZSB9	ZBT49_HUMAN
Homo_sapiens	SMAD6	ENSG00000137834	MH1	ENSP00000288840.5;ENSP00000452955.1;	4091	O43541	SMAD6_HUMAN
Homo_sapiens	RAX2	ENSG00000173976	Homeobox	ENSP00000450687.2;ENSP00000450456.3;	84839	Q96IS3	RAX2_HUMAN
Homo_sapiens	BNC1	ENSG00000169594	zf-C2H2	ENSP00000307041.2;ENSP00000456727.1;	646	Q01954	BNC1_HUMAN
Homo_sapiens	MBD4	ENSG00000129071	MBD	ENSP00000422327.1;ENSP00000424873.1;ENSP00000394080.2;ENSP00000249910.1;	8930	O95243	MBD4_HUMAN
Homo_sapiens	HES4	ENSG00000188290	bHLH	ENSP00000425085.1;ENSP00000393198.2;ENSP00000304595.7;	57801	Q9HCC6	HES4_HUMAN
Homo_sapiens	ZNF180	ENSG00000167384	zf-C2H2	ENSP00000221327.3;ENSP00000375818.3;ENSP00000468021.1;	7733	Q9UJW8	ZN180_HUMAN
Homo_sapiens	CSDE1	ENSG00000009307	CSD	ENSP00000508965.1;ENSP00000510298.1;ENSP00000510656.1;ENSP00000437159.2;ENSP00000342408.6;ENSP00000508851.1;ENSP00000510208.1;ENSP00000508885.1;ENSP00000509282.1;ENSP00000509507.1;ENSP00000435185.1;ENSP00000509918.1;ENSP00000509826.1;ENSP00000509882.1;ENSP00000508874.1;ENSP00000510064.1;ENSP00000508430.1;ENSP00000508872.1;ENSP00000509565.1;ENSP00000509808.1;ENSP00000358543.1;ENSP00000407724.3;ENSP00000510442.1;ENSP00000510521.1;ENSP00000431297.1;ENSP00000261443.5;ENSP00000509119.1;ENSP00000508578.1;ENSP00000481762.1;ENSP00000510042.1;ENSP00000510376.1;ENSP00000432958.1;ENSP00000509966.1;ENSP00000508489.1;ENSP00000508776.1;ENSP00000508995.1;ENSP00000351329.4;	7812	O75534	CSDE1_HUMAN
Homo_sapiens	DLX5	ENSG00000105880	Homeobox	ENSP00000475008.1;ENSP00000498116.1;	1749	P56178	DLX5_HUMAN
Homo_sapiens	ZNF177	ENSG00000188629	zf-C2H2	ENSP00000468531.1;ENSP00000341497.3;	7730	Q13360	ZN177_HUMAN
Homo_sapiens	NFIB	ENSG00000147862	CTF_NFI	ENSP00000370346.3;ENSP00000490762.1;ENSP00000496424.1;ENSP00000442888.1;ENSP00000489634.1;ENSP00000380709.2;ENSP00000490588.1;ENSP00000370321.4;ENSP00000380705.3;ENSP00000490945.1;ENSP00000370311.1;ENSP00000490020.1;ENSP00000490864.1;ENSP00000370308.3;ENSP00000490950.1;ENSP00000475362.1;ENSP00000370340.1;ENSP00000475813.2;ENSP00000380711.2;	4781	O00712	NFIB_HUMAN
Homo_sapiens	TFAP2D	ENSG00000008197	AP-2	ENSP00000008391.4;	83741	Q7Z6R9	AP2D_HUMAN
Homo_sapiens	ZNF334	ENSG00000198185	zf-C2H2	ENSP00000485779.1;ENSP00000484362.1;ENSP00000510334.1;ENSP00000255129.5;ENSP00000402582.1;ENSP00000473194.1;	55713	Q9HCZ1	ZN334_HUMAN
Homo_sapiens	NR2F1	ENSG00000175745	RXR-like	ENSP00000495740.1;ENSP00000481517.1;ENSP00000325819.3;	NA	P10589	COT1_HUMAN
Homo_sapiens	XBP1	ENSG00000100219	TF_bZIP	ENSP00000343155.5;ENSP00000384295.3;ENSP00000216037.6;ENSP00000385162.3;	7494	P17861	XBP1_HUMAN
Homo_sapiens	ZNF880	ENSG00000221923	zf-C2H2	ENSP00000406318.2;	400713	Q6PDB4	ZN880_HUMAN
Homo_sapiens	MIXL1	ENSG00000185155	Homeobox	ENSP00000442439.1;ENSP00000355775.4;	83881	Q9H2W2	MIXL1_HUMAN
Homo_sapiens	DMRTB1	ENSG00000143006	DM	ENSP00000360500.3;	63948	Q96MA1	DMRTB_HUMAN
Homo_sapiens	MEOX2	ENSG00000106511	Homeobox	ENSP00000262041.5;	NA	P50222	MEOX2_HUMAN
Homo_sapiens	ELK3	ENSG00000111145	ETS	ENSP00000446806.1;ENSP00000228741.3;ENSP00000449430.1;ENSP00000447857.1;	2004	P41970	ELK3_HUMAN
Homo_sapiens	IRX5	ENSG00000176842	Homeobox	ENSP00000316250.5;ENSP00000378132.4;	10265	P78411	IRX5_HUMAN
Homo_sapiens	ZNF562	ENSG00000171466	zf-C2H2	ENSP00000293648.3;ENSP00000464716.1;ENSP00000410734.1;	54811	Q6V9R5	ZN562_HUMAN
Homo_sapiens	SIX3	ENSG00000138083	Homeobox	ENSP00000260653.3;	NA	O95343	SIX3_HUMAN
Homo_sapiens	ATF3	ENSG00000162772	TF_bZIP	ENSP00000432208.1;ENSP00000483576.1;ENSP00000355948.4;ENSP00000355954.2;ENSP00000355950.1;ENSP00000344352.4;ENSP00000355952.2;ENSP00000480606.1;ENSP00000336908.4;	467	P18847	ATF3_HUMAN
Homo_sapiens	ZSCAN12	ENSG00000158691	zf-C2H2	ENSP00000354305.1;ENSP00000380039.3;ENSP00000507347.1;	9753	O43309	ZSC12_HUMAN
Homo_sapiens	ZNF101	ENSG00000181896	zf-C2H2	ENSP00000400952.2;ENSP00000319716.5;ENSP00000468049.1;ENSP00000466744.1;	94039	Q8IZC7	ZN101_HUMAN
Homo_sapiens	ZNF587B	ENSG00000269343	zf-C2H2	ENSP00000392410.2;ENSP00000499083.2;ENSP00000469623.1;ENSP00000472004.1;	100293516	E7ETH6	Z587B_HUMAN
Homo_sapiens	HDX	ENSG00000165259	Homeobox	ENSP00000423670.2;ENSP00000362272.2;ENSP00000297977.5;	139324	Q7Z353	HDX_HUMAN
Homo_sapiens	ZNF569	ENSG00000196437	zf-C2H2	ENSP00000325018.5;ENSP00000466221.2;ENSP00000375992.2;ENSP00000375993.2;	148266	Q5MCW4	ZN569_HUMAN
Homo_sapiens	SMAD3	ENSG00000166949	MH1	ENSP00000505445.1;ENSP00000401133.3;ENSP00000332973.4;ENSP00000455095.1;ENSP00000453082.1;ENSP00000458060.1;ENSP00000505641.1;ENSP00000437757.2;ENSP00000453684.1;	4088	P84022	SMAD3_HUMAN
Homo_sapiens	SMAD2	ENSG00000175387	MH1	ENSP00000468732.1;ENSP00000349282.4;ENSP00000467075.1;ENSP00000262160.6;ENSP00000465355.1;ENSP00000466193.1;ENSP00000468202.1;ENSP00000466254.1;ENSP00000465971.1;ENSP00000384449.1;	4087	Q15796	SMAD2_HUMAN
Homo_sapiens	ZNF829	ENSG00000185869	zf-C2H2	ENSP00000429266.1;ENSP00000428679.2;	374899	Q3KNS6	ZN829_HUMAN
Homo_sapiens	NEUROD2	ENSG00000171532	bHLH	ENSP00000306754.4;	4761	Q15784	NDF2_HUMAN
Homo_sapiens	ZFP90	ENSG00000184939	zf-C2H2	ENSP00000381304.2;ENSP00000460547.1;ENSP00000454418.2;	146198	Q8TF47	ZFP90_HUMAN
Homo_sapiens	TBX21	ENSG00000073861	T-box	ENSP00000177694.1;	NA	Q9UL17	TBX21_HUMAN
Homo_sapiens	ZSCAN4	ENSG00000180532	zf-C2H2	ENSP00000321963.4;	201516	Q8NAM6	ZSCA4_HUMAN
Homo_sapiens	ZNF727	ENSG00000214652	zf-C2H2	ENSP00000485448.1;	442319	A8MUV8	ZN727_HUMAN
Homo_sapiens	HMG20B	ENSG00000064961	HMG	ENSP00000328269.6;ENSP00000393904.1;ENSP00000410924.1;ENSP00000402877.1;	10362	Q9P0W2	HM20B_HUMAN
Homo_sapiens	ZFP64	ENSG00000020256	zf-C2H2	ENSP00000360578.4;ENSP00000403424.1;ENSP00000216923.4;ENSP00000379312.3;ENSP00000355179.2;ENSP00000360573.2;ENSP00000344615.4;ENSP00000360570.4;	55734	Q9NTW7	ZF64B_HUMAN
Homo_sapiens	L3MBTL4	ENSG00000154655	zf-C2HC	ENSP00000382975.3;ENSP00000318543.7;ENSP00000382976.2;	91133	Q8NA19	LMBL4_HUMAN
Homo_sapiens	IKZF5	ENSG00000095574	zf-C2H2	ENSP00000357881.5;ENSP00000478056.1;	64376	Q9H5V7	IKZF5_HUMAN
Homo_sapiens	NEUROG2	ENSG00000178403	bHLH	ENSP00000317333.3;	63973	Q9H2A3	NGN2_HUMAN
Homo_sapiens	ZNF440	ENSG00000171295	zf-C2H2	ENSP00000305373.5;ENSP00000393489.1;	126070	Q8IYI8	ZN440_HUMAN
Homo_sapiens	MEIS2	ENSG00000134138	Homeobox	ENSP00000453793.1;ENSP00000453497.1;ENSP00000404185.2;ENSP00000452693.2;ENSP00000453390.1;ENSP00000380745.2;ENSP00000341400.4;ENSP00000339549.5;ENSP00000475899.1;ENSP00000380749.3;	4212	O14770	MEIS2_HUMAN
